Date,Year,Month,Product_ID,Product_Name,Category,Store_ID,City,Units_Sold,Sales,Revenue,Discount,Promotion,Stock_Level,Profit
2019-01-31,2019,January,P102,Laptop,Electronics,S01,Chennai,6,6,240000,20,No,62,65996
2025-01-29,2025,January,P104,Smartwatch,Electronics,S03,Coimbatore,4,4,36000,10,Yes,92,4408
2024-06-21,2024,June,P104,Smartwatch,Electronics,S01,Chennai,18,18,144000,20,Yes,83,32227
2020-07-18,2020,July,P105,Camera,Electronics,S03,Coimbatore,14,14,332500,5,Yes,95,56472
2022-01-22,2022,January,P102,Laptop,Electronics,S02,Madurai,18,18,720000,20,Yes,92,181140
2020-04-20,2020,April,P105,Camera,Electronics,S03,Coimbatore,16,16,320000,20,Yes,71,62210
2023-08-18,2023,August,P103,Headphones,Accessories,S02,Madurai,18,18,43200,20,Yes,73,4596
2019-02-19,2019,February,P103,Headphones,Accessories,S01,Chennai,10,10,30000,0,No,75,3296
2024-11-12,2024,November,P104,Smartwatch,Electronics,S03,Coimbatore,1,1,8500,15,Yes,32,1111
2025-01-05,2025,January,P104,Smartwatch,Electronics,S05,Hyderabad,13,13,110500,15,No,17,16449
2020-07-04,2020,July,P103,Headphones,Accessories,S02,Madurai,15,15,40500,10,No,72,10602
2020-01-02,2020,January,P105,Camera,Electronics,S02,Madurai,10,10,250000,0,No,44,46213
2024-12-02,2024,December,P104,Smartwatch,Electronics,S02,Madurai,4,4,36000,10,No,32,5300
2022-03-13,2022,March,P104,Smartwatch,Electronics,S01,Chennai,1,1,8500,15,Yes,61,1314
2019-09-15,2019,September,P102,Laptop,Electronics,S01,Chennai,15,15,637500,15,Yes,55,147210
2020-04-25,2020,April,P104,Smartwatch,Electronics,S03,Coimbatore,13,13,130000,0,No,12,23748
2025-12-27,2025,December,P105,Camera,Electronics,S04,Bangalore,12,12,285000,5,No,28,39521
2022-07-11,2022,July,P101,Mobile,Electronics,S05,Hyderabad,16,16,240000,0,Yes,31,32213
2024-07-24,2024,July,P102,Laptop,Electronics,S02,Madurai,14,14,595000,15,Yes,23,130545
2021-01-26,2021,January,P105,Camera,Electronics,S03,Coimbatore,12,12,300000,0,No,22,76455
2020-03-12,2020,March,P102,Laptop,Electronics,S05,Hyderabad,4,4,200000,0,Yes,75,47836
2021-07-05,2021,July,P105,Camera,Electronics,S05,Hyderabad,8,8,200000,0,Yes,84,27390
2020-11-04,2020,November,P104,Smartwatch,Electronics,S04,Bangalore,18,18,162000,10,No,26,27118
2020-01-19,2020,January,P101,Mobile,Electronics,S05,Hyderabad,7,7,99750,5,No,46,14529
2021-01-30,2021,January,P101,Mobile,Electronics,S03,Coimbatore,4,4,54000,10,Yes,83,11306
2019-04-05,2019,April,P105,Camera,Electronics,S04,Bangalore,13,13,325000,0,No,14,92701
2024-11-09,2024,November,P104,Smartwatch,Electronics,S05,Hyderabad,15,15,135000,10,No,95,32315
2020-04-18,2020,April,P104,Smartwatch,Electronics,S03,Coimbatore,9,9,72000,20,Yes,64,17392
2019-12-31,2019,December,P102,Laptop,Electronics,S03,Coimbatore,6,6,270000,10,Yes,99,27123
2024-05-15,2024,May,P104,Smartwatch,Electronics,S01,Chennai,5,5,42500,15,No,21,6170
2021-01-11,2021,January,P101,Mobile,Electronics,S03,Coimbatore,18,18,256500,5,No,58,28581
2025-10-06,2025,October,P102,Laptop,Electronics,S04,Bangalore,17,17,807500,5,No,94,225086
2019-04-02,2019,April,P104,Smartwatch,Electronics,S03,Coimbatore,3,3,25500,15,No,24,6496
2019-08-03,2019,August,P103,Headphones,Accessories,S03,Coimbatore,10,10,30000,0,Yes,20,8332
2025-03-23,2025,March,P105,Camera,Electronics,S03,Coimbatore,10,10,250000,0,No,61,54385
2019-07-02,2019,July,P103,Headphones,Accessories,S03,Coimbatore,1,1,3000,0,No,43,539
2022-10-08,2022,October,P103,Headphones,Accessories,S01,Chennai,4,4,10200,15,No,60,2301
2024-09-29,2024,September,P105,Camera,Electronics,S03,Coimbatore,18,18,405000,10,No,32,65097
2021-08-24,2021,August,P103,Headphones,Accessories,S03,Coimbatore,1,1,2850,5,Yes,91,455
2024-01-26,2024,January,P102,Laptop,Electronics,S01,Chennai,13,13,650000,0,No,87,68684
2023-03-31,2023,March,P104,Smartwatch,Electronics,S03,Coimbatore,9,9,72000,20,Yes,31,17241
2022-12-12,2022,December,P101,Mobile,Electronics,S01,Chennai,4,4,60000,0,Yes,80,7804
2025-04-09,2025,April,P101,Mobile,Electronics,S03,Coimbatore,11,11,140250,15,No,57,25560
2020-09-05,2020,September,P104,Smartwatch,Electronics,S05,Hyderabad,16,16,136000,15,No,28,15161
2023-08-06,2023,August,P102,Laptop,Electronics,S03,Coimbatore,1,1,45000,10,No,89,5184
2024-12-04,2024,December,P104,Smartwatch,Electronics,S01,Chennai,16,16,152000,5,No,44,45455
2022-04-18,2022,April,P101,Mobile,Electronics,S01,Chennai,7,7,94500,10,No,89,28173
2023-01-25,2023,January,P105,Camera,Electronics,S03,Coimbatore,9,9,225000,0,Yes,40,50608
2021-11-07,2021,November,P101,Mobile,Electronics,S02,Madurai,7,7,105000,0,Yes,11,16539
2022-04-07,2022,April,P103,Headphones,Accessories,S03,Coimbatore,4,4,10800,10,No,23,2722
2020-01-10,2020,January,P101,Mobile,Electronics,S01,Chennai,12,12,162000,10,No,37,27206
2024-02-01,2024,February,P102,Laptop,Electronics,S05,Hyderabad,18,18,720000,20,No,20,179280
2025-08-01,2025,August,P104,Smartwatch,Electronics,S03,Coimbatore,10,10,85000,15,Yes,75,21212
2021-08-03,2021,August,P101,Mobile,Electronics,S03,Coimbatore,14,14,178500,15,No,78,51097
2022-12-23,2022,December,P105,Camera,Electronics,S02,Madurai,6,6,127500,15,Yes,56,31765
2024-08-29,2024,August,P101,Mobile,Electronics,S03,Coimbatore,11,11,140250,15,Yes,17,26386
2020-07-24,2020,July,P101,Mobile,Electronics,S03,Coimbatore,7,7,105000,0,No,79,13623
2019-12-27,2019,December,P103,Headphones,Accessories,S03,Coimbatore,19,19,51300,10,Yes,36,14682
2019-02-15,2019,February,P105,Camera,Electronics,S05,Hyderabad,12,12,285000,5,Yes,62,41085
2024-09-21,2024,September,P105,Camera,Electronics,S01,Chennai,14,14,315000,10,No,20,72533
2021-08-25,2021,August,P103,Headphones,Accessories,S05,Hyderabad,14,14,35700,15,Yes,42,9420
2020-10-14,2020,October,P105,Camera,Electronics,S05,Hyderabad,13,13,308750,5,Yes,50,65875
2021-08-01,2021,August,P104,Smartwatch,Electronics,S05,Hyderabad,18,18,144000,20,No,33,33639
2024-01-31,2024,January,P103,Headphones,Accessories,S03,Coimbatore,6,6,17100,5,No,15,3926
2025-11-17,2025,November,P104,Smartwatch,Electronics,S05,Hyderabad,27,27,256500,5,Yes,65,26483
2019-11-04,2019,November,P103,Headphones,Accessories,S04,Bangalore,16,16,45600,5,Yes,58,10808
2024-03-09,2024,March,P105,Camera,Electronics,S05,Hyderabad,4,4,85000,15,No,21,20027
2019-12-09,2019,December,P104,Smartwatch,Electronics,S05,Hyderabad,19,19,171000,10,No,30,24081
2020-01-29,2020,January,P105,Camera,Electronics,S01,Chennai,8,8,200000,0,No,82,54565
2020-07-22,2020,July,P105,Camera,Electronics,S03,Coimbatore,11,11,247500,10,No,57,45695
2022-03-30,2022,March,P104,Smartwatch,Electronics,S05,Hyderabad,7,7,70000,0,Yes,13,9964
2021-02-22,2021,February,P102,Laptop,Electronics,S05,Hyderabad,6,6,300000,0,Yes,79,83579
2024-05-21,2024,May,P104,Smartwatch,Electronics,S01,Chennai,5,5,50000,0,No,42,12984
2020-06-15,2020,June,P102,Laptop,Electronics,S03,Coimbatore,13,13,585000,10,No,34,70706
2020-04-24,2020,April,P103,Headphones,Accessories,S04,Bangalore,11,11,26400,20,No,58,4089
2021-01-04,2021,January,P101,Mobile,Electronics,S04,Bangalore,19,19,242250,15,Yes,65,50731
2021-02-13,2021,February,P104,Smartwatch,Electronics,S02,Madurai,2,2,19000,5,No,21,5644
2019-03-26,2019,March,P102,Laptop,Electronics,S01,Chennai,18,18,855000,5,No,47,242597
2023-04-15,2023,April,P103,Headphones,Accessories,S01,Chennai,18,18,48600,10,No,45,10880
2023-12-09,2023,December,P104,Smartwatch,Electronics,S02,Madurai,1,1,8500,15,Yes,86,1747
2022-02-26,2022,February,P105,Camera,Electronics,S04,Bangalore,17,17,425000,0,No,69,118123
2025-08-31,2025,August,P102,Laptop,Electronics,S01,Chennai,9,9,405000,10,No,65,96846
2020-02-21,2020,February,P101,Mobile,Electronics,S04,Bangalore,17,17,242250,5,Yes,13,26073
2023-02-24,2023,February,P101,Mobile,Electronics,S04,Bangalore,5,5,71250,5,No,43,18226
2025-07-17,2025,July,P105,Camera,Electronics,S03,Coimbatore,5,5,100000,20,Yes,90,10130
2025-10-25,2025,October,P102,Laptop,Electronics,S01,Chennai,8,8,400000,0,No,45,81769
2019-04-20,2019,April,P105,Camera,Electronics,S03,Coimbatore,3,3,75000,0,Yes,97,14686
2020-01-02,2020,January,P105,Camera,Electronics,S01,Chennai,3,3,63750,15,No,57,8486
2021-10-01,2021,October,P105,Camera,Electronics,S04,Bangalore,5,5,106250,15,No,59,18519
2020-07-18,2020,July,P102,Laptop,Electronics,S03,Coimbatore,13,13,617500,5,No,29,104989
2021-03-08,2021,March,P104,Smartwatch,Electronics,S02,Madurai,11,11,104500,5,No,27,25381
2021-03-05,2021,March,P104,Smartwatch,Electronics,S02,Madurai,8,8,68000,15,No,80,12822
2020-09-17,2020,September,P104,Smartwatch,Electronics,S01,Chennai,14,14,126000,10,No,34,21388
2022-05-07,2022,May,P101,Mobile,Electronics,S02,Madurai,4,4,48000,20,Yes,10,9452
2024-04-13,2024,April,P102,Laptop,Electronics,S02,Madurai,3,3,150000,0,Yes,73,25524
2025-04-06,2025,April,P103,Headphones,Accessories,S02,Madurai,7,7,17850,15,No,67,3002
2024-05-07,2024,May,P104,Smartwatch,Electronics,S04,Bangalore,17,17,170000,0,Yes,13,37828
2025-01-07,2025,January,P105,Camera,Electronics,S03,Coimbatore,17,17,340000,20,No,56,51732
2022-10-28,2022,October,P105,Camera,Electronics,S04,Bangalore,15,15,318750,15,No,17,50295
2021-04-17,2021,April,P102,Laptop,Electronics,S01,Chennai,5,5,225000,10,No,91,65140
2021-01-18,2021,January,P103,Headphones,Accessories,S03,Coimbatore,8,8,19200,20,No,97,4268
2024-04-08,2024,April,P103,Headphones,Accessories,S01,Chennai,3,3,8100,10,Yes,37,1813
2019-07-15,2019,July,P105,Camera,Electronics,S03,Coimbatore,14,14,297500,15,No,61,40703
2022-04-11,2022,April,P103,Headphones,Accessories,S03,Coimbatore,4,4,10800,10,No,33,3019
2025-01-29,2025,January,P104,Smartwatch,Electronics,S04,Bangalore,11,11,104500,5,No,30,28574
2019-10-07,2019,October,P103,Headphones,Accessories,S02,Madurai,9,9,21600,20,No,59,4589
2024-01-20,2024,January,P104,Smartwatch,Electronics,S04,Bangalore,19,19,171000,10,No,63,44967
2024-03-20,2024,March,P104,Smartwatch,Electronics,S04,Bangalore,7,7,70000,0,No,54,9574
2025-12-16,2025,December,P102,Laptop,Electronics,S05,Hyderabad,3,3,120000,20,No,14,21042
2022-11-12,2022,November,P102,Laptop,Electronics,S02,Madurai,3,3,142500,5,Yes,75,38081
2022-06-16,2022,June,P103,Headphones,Accessories,S01,Chennai,2,2,5400,10,No,29,1320
2022-06-09,2022,June,P102,Laptop,Electronics,S03,Coimbatore,19,19,807500,15,Yes,95,101176
2024-10-06,2024,October,P101,Mobile,Electronics,S05,Hyderabad,10,10,120000,20,No,62,18824
2019-02-27,2019,February,P102,Laptop,Electronics,S04,Bangalore,6,6,300000,0,No,93,72249
2019-03-04,2019,March,P105,Camera,Electronics,S05,Hyderabad,13,13,260000,20,Yes,58,62838
2022-12-12,2022,December,P104,Smartwatch,Electronics,S02,Madurai,27,27,256500,5,Yes,14,57636
2019-08-22,2019,August,P102,Laptop,Electronics,S04,Bangalore,7,7,315000,10,No,84,44798
2023-10-18,2023,October,P101,Mobile,Electronics,S05,Hyderabad,4,4,60000,0,No,48,12540
2022-01-11,2022,January,P104,Smartwatch,Electronics,S02,Madurai,6,6,51000,15,Yes,94,9911
2019-02-20,2019,February,P101,Mobile,Electronics,S03,Coimbatore,16,16,240000,0,No,36,43989
2021-11-27,2021,November,P104,Smartwatch,Electronics,S01,Chennai,12,12,120000,0,Yes,69,12424
2020-06-21,2020,June,P104,Smartwatch,Electronics,S04,Bangalore,14,14,133000,5,Yes,81,32792
2021-01-08,2021,January,P104,Smartwatch,Electronics,S01,Chennai,15,15,120000,20,Yes,76,20972
2022-06-01,2022,June,P105,Camera,Electronics,S02,Madurai,12,12,285000,5,Yes,73,50140
2022-09-19,2022,September,P103,Headphones,Accessories,S04,Bangalore,14,14,42000,0,No,23,9260
2019-09-03,2019,September,P101,Mobile,Electronics,S02,Madurai,19,19,285000,0,No,49,74956
2023-04-15,2023,April,P105,Camera,Electronics,S02,Madurai,16,16,380000,5,Yes,33,107900
2021-07-24,2021,July,P103,Headphones,Accessories,S01,Chennai,6,6,15300,15,No,20,3876
2024-02-17,2024,February,P103,Headphones,Accessories,S03,Coimbatore,7,7,21000,0,Yes,27,5915
2021-02-21,2021,February,P101,Mobile,Electronics,S02,Madurai,5,5,67500,10,No,22,12247
2023-11-17,2023,November,P103,Headphones,Accessories,S04,Bangalore,16,16,43200,10,No,84,12634
2020-09-25,2020,September,P105,Camera,Electronics,S02,Madurai,13,13,260000,20,No,37,50840
2025-12-26,2025,December,P101,Mobile,Electronics,S05,Hyderabad,13,13,175500,10,No,50,25498
2020-04-30,2020,April,P105,Camera,Electronics,S05,Hyderabad,8,8,160000,20,Yes,28,30225
2021-05-03,2021,May,P104,Smartwatch,Electronics,S03,Coimbatore,17,17,144500,15,No,68,42022
2023-08-21,2023,August,P104,Smartwatch,Electronics,S03,Coimbatore,10,10,90000,10,No,67,12121
2023-06-15,2023,June,P101,Mobile,Electronics,S01,Chennai,18,18,256500,5,Yes,87,62948
2023-02-01,2023,February,P105,Camera,Electronics,S02,Madurai,14,14,280000,20,No,60,68194
2019-09-16,2019,September,P101,Mobile,Electronics,S05,Hyderabad,14,14,210000,0,Yes,82,22942
2023-08-25,2023,August,P105,Camera,Electronics,S04,Bangalore,10,10,212500,15,Yes,37,55450
2021-10-18,2021,October,P104,Smartwatch,Electronics,S02,Madurai,9,9,72000,20,No,22,13143
2019-09-06,2019,September,P101,Mobile,Electronics,S02,Madurai,15,15,202500,10,No,87,42565
2023-08-22,2023,August,P101,Mobile,Electronics,S01,Chennai,9,9,114750,15,No,23,18637
2025-08-16,2025,August,P103,Headphones,Accessories,S04,Bangalore,19,19,48450,15,Yes,65,8276
2023-03-28,2023,March,P101,Mobile,Electronics,S04,Bangalore,12,12,180000,0,Yes,68,38397
2022-02-23,2022,February,P104,Smartwatch,Electronics,S02,Madurai,10,10,100000,0,Yes,53,29451
2023-04-23,2023,April,P101,Mobile,Electronics,S02,Madurai,19,19,270750,5,No,93,50466
2020-11-22,2020,November,P103,Headphones,Accessories,S02,Madurai,12,12,36000,0,No,75,9020
2023-04-15,2023,April,P101,Mobile,Electronics,S02,Madurai,19,19,228000,20,No,94,58995
2022-12-01,2022,December,P102,Laptop,Electronics,S03,Coimbatore,12,12,570000,5,No,52,137594
2025-02-23,2025,February,P105,Camera,Electronics,S04,Bangalore,2,2,45000,10,Yes,94,12813
2024-04-26,2024,April,P103,Headphones,Accessories,S05,Hyderabad,9,9,21600,20,Yes,11,5208
2024-03-12,2024,March,P105,Camera,Electronics,S02,Madurai,4,4,90000,10,No,31,9268
2019-08-26,2019,August,P105,Camera,Electronics,S04,Bangalore,13,13,260000,20,No,30,76677
2023-04-17,2023,April,P105,Camera,Electronics,S04,Bangalore,6,6,135000,10,No,28,27051
2024-01-21,2024,January,P103,Headphones,Accessories,S03,Coimbatore,6,6,18000,0,No,68,3961
2024-06-05,2024,June,P103,Headphones,Accessories,S03,Coimbatore,6,6,14400,20,Yes,36,3707
2025-03-09,2025,March,P103,Headphones,Accessories,S03,Coimbatore,8,8,24000,0,No,83,2737
2025-10-29,2025,October,P102,Laptop,Electronics,S02,Madurai,2,2,90000,10,Yes,78,17122
2019-12-30,2019,December,P105,Camera,Electronics,S02,Madurai,10,10,237500,5,No,17,59366
2023-06-11,2023,June,P104,Smartwatch,Electronics,S01,Chennai,4,4,34000,15,Yes,79,7998
2021-11-23,2021,November,P101,Mobile,Electronics,S02,Madurai,22,22,264000,20,Yes,46,78411
2021-04-22,2021,April,P102,Laptop,Electronics,S04,Bangalore,9,9,382500,15,No,48,80849
2025-01-28,2025,January,P103,Headphones,Accessories,S03,Coimbatore,6,6,17100,5,Yes,57,2418
2024-02-10,2024,February,P102,Laptop,Electronics,S03,Coimbatore,1,1,47500,5,Yes,23,9910
2023-06-08,2023,June,P102,Laptop,Electronics,S03,Coimbatore,7,7,280000,20,No,48,57833
2025-06-02,2025,June,P101,Mobile,Electronics,S05,Hyderabad,14,14,178500,15,No,64,42307
2019-04-18,2019,April,P101,Mobile,Electronics,S03,Coimbatore,16,16,204000,15,No,18,30361
2021-05-30,2021,May,P105,Camera,Electronics,S01,Chennai,10,10,225000,10,No,45,26337
2021-04-22,2021,April,P101,Mobile,Electronics,S05,Hyderabad,17,17,204000,20,No,96,54686
2021-06-27,2021,June,P103,Headphones,Accessories,S05,Hyderabad,13,13,37050,5,No,53,10487
2025-11-05,2025,November,P105,Camera,Electronics,S05,Hyderabad,3,3,71250,5,Yes,97,14141
2025-02-09,2025,February,P104,Smartwatch,Electronics,S01,Chennai,5,5,45000,10,No,97,6306
2025-04-09,2025,April,P102,Laptop,Electronics,S05,Hyderabad,13,13,520000,20,No,31,98913
2022-12-03,2022,December,P102,Laptop,Electronics,S05,Hyderabad,10,10,500000,0,No,16,123955
2020-04-28,2020,April,P102,Laptop,Electronics,S04,Bangalore,5,5,225000,10,Yes,80,55522
2020-05-04,2020,May,P105,Camera,Electronics,S02,Madurai,13,13,308750,5,No,62,68892
2020-04-14,2020,April,P102,Laptop,Electronics,S03,Coimbatore,3,3,127500,15,No,86,20580
2021-09-07,2021,September,P103,Headphones,Accessories,S04,Bangalore,11,11,29700,10,Yes,64,7448
2025-11-04,2025,November,P103,Headphones,Accessories,S03,Coimbatore,28,28,67200,20,No,37,14465
2020-09-11,2020,September,P105,Camera,Electronics,S05,Hyderabad,17,17,340000,20,Yes,72,101402
2019-11-22,2019,November,P104,Smartwatch,Electronics,S03,Coimbatore,10,10,80000,20,No,66,8527
2019-04-20,2019,April,P101,Mobile,Electronics,S04,Bangalore,16,16,204000,15,No,72,41552
2022-03-03,2022,March,P105,Camera,Electronics,S02,Madurai,12,12,240000,20,No,66,68890
2024-07-03,2024,July,P104,Smartwatch,Electronics,S01,Chennai,4,4,32000,20,Yes,94,4178
2025-01-30,2025,January,P105,Camera,Electronics,S05,Hyderabad,10,10,225000,10,No,58,37031
2020-08-09,2020,August,P103,Headphones,Accessories,S04,Bangalore,14,14,37800,10,No,97,8578
2022-11-18,2022,November,P102,Laptop,Electronics,S03,Coimbatore,3,3,120000,20,Yes,54,35397
2022-07-06,2022,July,P102,Laptop,Electronics,S03,Coimbatore,6,6,255000,15,Yes,51,46323
2021-09-13,2021,September,P105,Camera,Electronics,S02,Madurai,4,4,95000,5,No,70,23402
2022-07-24,2022,July,P104,Smartwatch,Electronics,S05,Hyderabad,13,13,117000,10,Yes,54,18618
2022-04-26,2022,April,P102,Laptop,Electronics,S03,Coimbatore,11,11,467500,15,No,52,76980
2022-06-03,2022,June,P102,Laptop,Electronics,S03,Coimbatore,11,11,467500,15,Yes,17,59491
2019-12-05,2019,December,P104,Smartwatch,Electronics,S04,Bangalore,16,16,144000,10,Yes,52,16457
2022-03-03,2022,March,P105,Camera,Electronics,S03,Coimbatore,13,13,308750,5,Yes,22,90027
2024-01-30,2024,January,P101,Mobile,Electronics,S02,Madurai,6,6,85500,5,No,48,9296
2024-08-31,2024,August,P101,Mobile,Electronics,S03,Coimbatore,9,9,135000,0,No,12,28238
2020-04-21,2020,April,P102,Laptop,Electronics,S02,Madurai,12,12,480000,20,No,10,94867
2024-08-14,2024,August,P105,Camera,Electronics,S03,Coimbatore,9,9,213750,5,Yes,81,48689
2019-03-18,2019,March,P104,Smartwatch,Electronics,S05,Hyderabad,1,1,9500,5,Yes,77,2545
2025-01-09,2025,January,P101,Mobile,Electronics,S05,Hyderabad,6,6,72000,20,No,59,9085
2020-04-19,2020,April,P101,Mobile,Electronics,S05,Hyderabad,10,10,120000,20,Yes,21,22862
2024-10-17,2024,October,P103,Headphones,Accessories,S02,Madurai,19,19,45600,20,No,17,9083
2023-12-19,2023,December,P103,Headphones,Accessories,S03,Coimbatore,10,10,28500,5,No,31,6126
2019-03-03,2019,March,P104,Smartwatch,Electronics,S05,Hyderabad,11,11,93500,15,No,58,23541
2025-08-16,2025,August,P103,Headphones,Accessories,S04,Bangalore,17,17,40800,20,Yes,82,10385
2021-09-21,2021,September,P105,Camera,Electronics,S01,Chennai,9,9,191250,15,Yes,28,49111
2023-04-09,2023,April,P103,Headphones,Accessories,S04,Bangalore,5,5,13500,10,Yes,65,2574
2019-07-25,2019,July,P104,Smartwatch,Electronics,S02,Madurai,1,1,9500,5,No,36,1936
2020-08-23,2020,August,P103,Headphones,Accessories,S04,Bangalore,16,16,45600,5,No,11,9084
2023-04-20,2023,April,P103,Headphones,Accessories,S05,Hyderabad,15,15,40500,10,Yes,16,10487
2022-04-28,2022,April,P105,Camera,Electronics,S02,Madurai,12,12,285000,5,No,16,45873
2021-02-04,2021,February,P103,Headphones,Accessories,S02,Madurai,4,4,9600,20,No,41,1775
2023-07-16,2023,July,P104,Smartwatch,Electronics,S03,Coimbatore,19,19,171000,10,No,23,34915
2024-04-04,2024,April,P104,Smartwatch,Electronics,S03,Coimbatore,9,9,76500,15,No,84,21930
2024-08-12,2024,August,P103,Headphones,Accessories,S03,Coimbatore,11,11,31350,5,Yes,35,6820
2020-07-12,2020,July,P101,Mobile,Electronics,S03,Coimbatore,18,18,256500,5,Yes,97,42972
2023-09-06,2023,September,P105,Camera,Electronics,S03,Coimbatore,2,2,40000,20,Yes,71,11797
2021-05-20,2021,May,P102,Laptop,Electronics,S01,Chennai,13,13,585000,10,No,79,85692
2025-05-15,2025,May,P103,Headphones,Accessories,S05,Hyderabad,17,17,43350,15,No,40,6295
2023-11-10,2023,November,P102,Laptop,Electronics,S03,Coimbatore,10,10,500000,0,No,82,136678
2023-06-27,2023,June,P103,Headphones,Accessories,S03,Coimbatore,15,15,36000,20,No,60,5665
2024-08-30,2024,August,P103,Headphones,Accessories,S02,Madurai,3,3,9000,0,No,65,1171
2021-03-11,2021,March,P102,Laptop,Electronics,S04,Bangalore,1,1,50000,0,No,66,13131
2019-09-20,2019,September,P103,Headphones,Accessories,S03,Coimbatore,7,7,16800,20,No,35,1696
2021-10-14,2021,October,P104,Smartwatch,Electronics,S05,Hyderabad,2,2,17000,15,No,49,3280
2023-03-14,2023,March,P105,Camera,Electronics,S02,Madurai,15,15,337500,10,Yes,40,44754
2022-08-19,2022,August,P105,Camera,Electronics,S01,Chennai,5,5,118750,5,Yes,10,30540
2021-01-23,2021,January,P104,Smartwatch,Electronics,S04,Bangalore,1,1,10000,0,Yes,23,2891
2019-07-27,2019,July,P103,Headphones,Accessories,S04,Bangalore,18,18,51300,5,Yes,92,11600
2023-11-22,2023,November,P105,Camera,Electronics,S03,Coimbatore,1,1,23750,5,Yes,57,3239
2022-08-08,2022,August,P101,Mobile,Electronics,S01,Chennai,8,8,120000,0,No,15,22561
2025-12-26,2025,December,P105,Camera,Electronics,S01,Chennai,4,4,90000,10,Yes,24,21040
2024-07-10,2024,July,P104,Smartwatch,Electronics,S01,Chennai,10,10,85000,15,Yes,42,22468
2021-11-04,2021,November,P102,Laptop,Electronics,S04,Bangalore,15,15,675000,10,No,72,112304
2025-03-15,2025,March,P102,Laptop,Electronics,S01,Chennai,19,19,902500,5,No,25,138802
2020-03-24,2020,March,P105,Camera,Electronics,S05,Hyderabad,17,17,382500,10,No,32,55926
2025-01-18,2025,January,P104,Smartwatch,Electronics,S01,Chennai,4,4,38000,5,No,10,5196
2024-04-25,2024,April,P105,Camera,Electronics,S03,Coimbatore,5,5,125000,0,Yes,56,16881
2024-02-09,2024,February,P104,Smartwatch,Electronics,S01,Chennai,15,15,150000,0,No,50,34245
2019-07-06,2019,July,P105,Camera,Electronics,S04,Bangalore,4,4,85000,15,No,30,20640
2024-10-18,2024,October,P102,Laptop,Electronics,S02,Madurai,3,3,120000,20,No,95,35634
2022-05-01,2022,May,P105,Camera,Electronics,S05,Hyderabad,12,12,300000,0,No,90,56813
2019-09-29,2019,September,P102,Laptop,Electronics,S05,Hyderabad,6,6,255000,15,No,91,37142
2023-09-19,2023,September,P104,Smartwatch,Electronics,S04,Bangalore,17,17,153000,10,Yes,43,32763
2021-12-05,2021,December,P103,Headphones,Accessories,S04,Bangalore,15,15,38250,15,No,70,5269
2019-05-09,2019,May,P101,Mobile,Electronics,S02,Madurai,19,19,285000,0,No,32,44543
2024-01-12,2024,January,P104,Smartwatch,Electronics,S05,Hyderabad,4,4,32000,20,No,52,4273
2022-07-13,2022,July,P105,Camera,Electronics,S05,Hyderabad,11,11,233750,15,No,20,42537
2025-12-29,2025,December,P103,Headphones,Accessories,S03,Coimbatore,6,6,15300,15,Yes,86,3947
2020-11-22,2020,November,P105,Camera,Electronics,S01,Chennai,1,1,25000,0,No,47,4311
2019-06-11,2019,June,P105,Camera,Electronics,S05,Hyderabad,7,7,148750,15,No,20,28188
2021-11-23,2021,November,P101,Mobile,Electronics,S03,Coimbatore,24,24,306000,15,Yes,91,91388
2023-01-20,2023,January,P103,Headphones,Accessories,S04,Bangalore,15,15,40500,10,No,64,10199
2019-12-20,2019,December,P103,Headphones,Accessories,S04,Bangalore,13,13,33150,15,Yes,52,9659
2022-04-12,2022,April,P103,Headphones,Accessories,S01,Chennai,3,3,7650,15,Yes,62,1061
2021-12-11,2021,December,P104,Smartwatch,Electronics,S01,Chennai,4,4,40000,0,Yes,74,6944
2025-12-24,2025,December,P101,Mobile,Electronics,S05,Hyderabad,27,27,384750,5,No,80,66614
2021-09-10,2021,September,P103,Headphones,Accessories,S05,Hyderabad,10,10,30000,0,Yes,16,3068
2020-06-12,2020,June,P101,Mobile,Electronics,S04,Bangalore,3,3,42750,5,Yes,71,8928
2020-01-25,2020,January,P103,Headphones,Accessories,S02,Madurai,16,16,40800,15,No,55,11651
2025-05-05,2025,May,P102,Laptop,Electronics,S02,Madurai,18,18,765000,15,No,26,204794
2024-03-29,2024,March,P105,Camera,Electronics,S05,Hyderabad,1,1,25000,0,No,15,4927
2019-06-08,2019,June,P101,Mobile,Electronics,S05,Hyderabad,11,11,140250,15,No,66,30791
2024-05-17,2024,May,P105,Camera,Electronics,S03,Coimbatore,11,11,247500,10,No,11,42219
2021-08-21,2021,August,P103,Headphones,Accessories,S03,Coimbatore,12,12,28800,20,Yes,79,3612
2019-07-19,2019,July,P102,Laptop,Electronics,S05,Hyderabad,13,13,520000,20,Yes,92,81737
2023-08-23,2023,August,P102,Laptop,Electronics,S01,Chennai,16,16,720000,10,No,23,92609
2022-05-11,2022,May,P105,Camera,Electronics,S04,Bangalore,1,1,23750,5,Yes,75,6055
2025-12-06,2025,December,P101,Mobile,Electronics,S03,Coimbatore,19,19,256500,10,Yes,88,40069
2020-11-20,2020,November,P105,Camera,Electronics,S02,Madurai,28,28,665000,5,No,10,184796
2025-07-28,2025,July,P101,Mobile,Electronics,S04,Bangalore,11,11,156750,5,No,10,25548
